ID,TYPE,PROGRAM,ORG PHONE,DISTADDDI,TB,DRIOSTZIP,DAYS,HOURS,FULL_ADDRESS,LONGITUDE,LATITUDE
80764.0,FP,ST. MARK THE EVANGELIST CHURCH,(212) 281-4931,65 WEST 138TH STREET,NY,10037,"SAT(1,2,3,4)",10AM-12PM,"65 WEST 138TH STREET, NY, 10037",-73.92227963026414,40.6600459
85116.0,SK,ST. MICHAEL'S CHURCH,212-222-2700,225 WEST 99TH STREET,NY,10025,SAT,10-11:30AM,"225 WEST 99TH STREET, NY, 10025",-73.9611443869833,40.65456055
80781.0,FP,ST. PAUL'S HOUSE INC.,(212) 265-5433,335 WEST 51ST STREET,NY,10019,TUE,9:30-10:30AM,"335 WEST 51ST STREET, NY, 10019",-73.98376897645906,40.6690698
80782.0,SK,ST. PAUL'S HOUSE INC.,(212) 265-5433,335 WEST 51ST STREET,NY,10019,"MON,WED,FRI",8-:8:30AM,"335 WEST 51ST STREET, NY, 10019",-73.98512300698849,40.577223950000004
80577.0,FP,ST. PETER'S FOOD PANTRY,(212) 929-2390,346 WEST 20TH ST. NR. 9TH AVE,NY,10011,SAT,10:30-11:30AM,"346 WEST 20TH ST. NR. 9TH AVE, NY, 10011",-73.9096596270243,40.6945531
80800.0,SK,TEMPLE SHAARAY TEFILA,(212) 535-8008,250 EAST 79TH STREET,NY,10075,WED,11:15AM-12:15PM,"250 EAST 79TH STREET, NY, 10075",-73.96816824999999,40.693683050000004
87046.0,FP,THE CRW COMMUNITY FOOD PANTRY,646-395-4414,25-29 AVENUE D,NY,10009,"TUE, WED",4-5:45PM,"25-29 AVENUE D, NY, 10009",-74.00477238220319,40.65207345
82997.0,FP,THE DOOR'S FOOD & NUTRITION PROGRAM,212-941-9090,555 BROOME STREET,NY,10013,MON-FRI,4:30-5:30PM,"555 BROOME STREET, NY, 10013",-73.96344349282137,40.5766231
84309.0,SK,THE DOOR'S FOOD & NUTRITION PROGRAM,212-941-9090,555 BROOME STREET,NY,10013,MON-FRI,4:30-5:30PM,"555 BROOME STREET, NY, 10013",,
81917.0,FP,THE RED DOOR PLACE,212-243-5470,201 WEST 13TH STREET,NY,10011,TUE,2-4:50PM,"201 WEST 13TH STREET, NY, 10011",,
85261.0,SK,THE RED DOOR PLACE,212-243-5470,201 WEST 13TH STREET,NY,10011,SAT,12-2PM,"201 WEST 13TH STREET, NY, 10011",-73.98841463554845,40.576042
80721.0,FP,THE SALVATION ARMY MANHATTAN CITADEL,(212) 860-3200,175 EAST 125TH STREET,NY,10035,MON-FRI,9AM-3PM,"175 EAST 125TH STREET, NY, 10035",-73.98841463554845,40.576042
81297.0,SK,THE SALVATION ARMY NEW YORK TEMPLE,212-337-7469,120 WEST 14TH STREET,NY,10011,MON-THU,12-1PM,"120 WEST 14TH STREET, NY, 10011",-73.93772061991493,40.62310665
80720.0,FP,THE SALVATION ARMY NEW YORK TEMPLE CORPS,212-337-7467,120 WEST 14TH STREET,NY,10011,MON-FRI,9:30-11:30AM,"120 WEST 14TH STREET, NY, 10011",-73.9882724128866,40.6742827
84540.0,FP,THE URBAN OUTREACH CENTER OF NYC,(212) 288-6743,1745 1ST AVENUE,NY,10128,TUE,5:30-6:30PM,"1745 1ST AVENUE, NY, 10128",-73.96169052457921,40.5818395
81622.0,SK,THE URBAN OUTREACH CENTER OF NYC,212-288-6743,1745 1ST AVENUE,NY,10128,"WED, FRI",9AM - 1PM,"1745 1ST AVENUE, NY, 10128",-73.88672095631946,40.633077
80813.0,FP,"TRINITY'S SERVICES AND FOOD FOR THE HOMELESS, INC.",(212) 228-5254,602 EAST 9TH STREET,NY,10009,MON-THUR,12:30-1:30PM,"602 EAST 9TH STREET, NY, 10009",-73.99660340521828,40.602380249999996
80814.0,SK,"TRINITY'S SERVICES AND FOOD FOR THE HOMELESS, INC.",(212) 228-5254,602 EAST 9TH STREET,NY,10009,MON-FRI,11AM-12PM,"602 EAST 9TH STREET, NY, 10009",-73.95583058335112,40.6544917
85666.0,FP,UA3 COMMUNITY FIRST FOOD PANTRY,NONE PROVIDE,384 GRAND STREET,NY,10002,"MON,THUR",10AM - 2PM,"384 GRAND STREET, NY, 10002",-73.9129337130988,40.66811265
80832.0,SK,"UNIVERSITY COMMUNITY SOCIAL SERVICES, INC",347-850-2230,137 EAST 2ND STREET,NY,10009,SAT,9-10AM&1-2:30PM,"137 EAST 2ND STREET, NY, 10009",,
81309.0,FP,UPPER MANHATTAN MENTAL HEALTH CENTER,(212) 694-9200,1727 AMSTERDAM AVE @ 145TH,NY,10031,"TUE,WED,THUR",11AM-2PM,"1727 AMSTERDAM AVE @ 145TH, NY, 10031",-73.9612725,40.6816269
85481.0,FP,VISION URBANA,646-626-9748,66 ESSEX STREET,NY,10002,MON,9-11AM,"66 ESSEX STREET, NY, 10002",,
81073.0,FP,WE ARE NOT AFRAID COMMUNITY RESOURCE CENTER,646-554-3076,203 WEST 146TH STREET,NY,10039,THUR,4-6PM,"203 WEST 146TH STREET, NY, 10039",-73.92556300864504,40.671661900000004
85319.0,FP,"WEST HARLEM GROUP ASSISTANCE, INC",212-832-1399,625 LENOX AVE,NY,10030,MON-THUR,10AM-2PM,"625 LENOX AVE, NY, 10030",-73.94663172924709,40.680620250000004
80846.0,FP,WESTSIDE CAMPAIGN AGAINST HUNGER,(212) 362-3662,263 W. 86th St.@ WEST END AVE.,NY,10024,TUE-FRI,9AM-1PM,"263 W. 86th St.@ WEST END AVE., NY, 10024",-73.9280045,40.6552933
84349.0,FP,"WORLDWIDE MISSIONARY MOVEMENT/CENTRO EVANGELISTICO MMM, INC",212-567-5620,148 POST AVENUE,NY,10034,SAT,10AM-1PM,"148 POST AVENUE, NY, 10034",-73.90932338614505,40.678438
80750.0,SK,XAVIER MISSION INC,(212) 627-2100,55 WEST 15TH STREET,NY,10011,SUN,12:45-3PM,"55 WEST 15TH STREET, NY, 10011",-73.87438189189189,40.68377497297298
85596.0,FP,ZEINA LORRAINE INC,646-355-3880,203 WEST 133RD STREET,NY,10030,"TUE,THUR",11AM-2PM,"203 WEST 133RD STREET, NY, 10030",-73.93750136190647,40.6195535
85706.0,FP,MANHATTAN DOWNTOWN MULTI-CULTURAL FOOD PANTRY,347-248-9726,160 ALLEN STREET - SUITE #20,NY,10002,THUR (1st),8:30-10:30AM,"160 ALLEN STREET - SUITE #20, NY, 10002",,
83629.0,FP,AGAPE CHRISTIAN CENTER,718-635-0674,59-02 SUMMERFIELD ST. RIDGEWOOD,QN,11385,SAT,10-11:30AM,"59-02 SUMMERFIELD ST. RIDGEWOOD, QN, 11385",-73.92490986409821,40.65229465
84884.0,FPHA,AIDS CENTER OF QUEENS COUNTY,718-472-9400,62-07 WOODSIDE AVENUE - LOBBY,QN,11377,TUE,10AM-12PM,"62-07 WOODSIDE AVENUE - LOBBY, QN, 11377",-73.96417835001398,40.633753049999996
80929.0,FPHA,AIDS CENTER OF QUEENS COUNTY,(718) 896-2500,161-21 JAMAICA AVE - 6TH FLOOR,QN,11432,THUR,8:30-9:30AM,"161-21 JAMAICA AVE - 6TH FLOOR, QN, 11432",-73.925766,40.6822205
81733.0,FPHA,AIDS CENTER OF QUEENS COUNTY (ACQC),(718) 868-8645,1600 CENTRAL AVENUE - 3RD FLOOR (FAR ROCKAWAY),QN,11691,FRI,9:30-10:30AM,"1600 CENTRAL AVENUE - 3RD FLOOR (FAR ROCKAWAY), QN, 11691",-73.92227963026414,40.6600459
85698.0,FP,ALL MY CHILDREN,718-825-2566,175-44 MAYFIELD ROAD,QN,11432,TUE,11AM-1PM,"175-44 MAYFIELD ROAD, QN, 11432",-73.9611443869833,40.65456055
80866.0,FP,ALLEN OUTREACH MINISTRY FEEDING PROGRAM,(718) 526-3510,110-31 MERRICK BLVD,QN,11433,MON/THUR,3-5PM/11AM-2PM,"110-31 MERRICK BLVD, QN, 11433",-73.98376897645906,40.6690698
82033.0,FP,BERACA SEVENTH DAY ADVENTIST CHURCH,(718) 740-1916,91-19 191 STREET,QN,11423,WED,9:30AM-12PM,"91-19 191 STREET, QN, 11423",-73.98512300698849,40.577223950000004
83294.0,FP,BETHANY BAPTIST CHURCH OF JAMAICA,(718) 659-6099,157-11 111TH AVE,QN,11433,"TUE,WED",11AM-2PM,"157-11 111TH AVE, QN, 11433",-73.9096596270243,40.6945531
83697.0,FP,BETHANY PANTRY,917-533-1679,48-08 91ST PLACE (ELMHURST),QN,11373,SAT,9-10AM,"48-08 91ST PLACE (ELMHURST), QN, 11373",-73.96816824999999,40.693683050000004
81243.0,FP,BETHEL GOSPEL TABERNACLE CHURCH,718-291-2676,110-25 GUY R. BREWER BLVD.,QN,11433,WED,9:30-11AM,"110-25 GUY R. BREWER BLVD., QN, 11433",-74.00477238220319,40.65207345
81148.0,SK,BETHEL GOSPEL TABERNACLE CHURCH,718-291-2676,110-25 GUY R. BREWER BLVD.,QN,11433,"TUE,FRI",12-2PM,"110-25 GUY R. BREWER BLVD., QN, 11433",-73.96344349282137,40.5766231
84140.0,FP,BLANCHE MEMORIAL CHURCH,(718) 658-2458,109-74 SUTPHIN BLVD,QN,11435,TUE,9-10AM,"109-74 SUTPHIN BLVD, QN, 11435",,
85769.0,FP,BRIGADA DE ESPERANZA INC,718-530-8638,89-07 ASTORIA BLVD,QN,11369,SAT,12-3PM,"89-07 ASTORIA BLVD, QN, 11369",,
84504.0,FP,BVM/ST. MARY'S CHURCH WINFIELD,718-672-4848,70-31 48TH AVE (WOODSIDE),QN,11377,THUR,9:30AM-12PM,"70-31 48TH AVE (WOODSIDE), QN, 11377",-73.98841463554845,40.576042
84936.0,FP,CALVARY'S MISSION,(718) 849-0311,102-16 89TH AVENUE (RICHMOND HILL),QN,11418,SAT,9-10AM,"102-16 89TH AVENUE (RICHMOND HILL), QN, 11418",-73.98841463554845,40.576042
87007.0,FP,CENTER OF HOPE INTERNATIONAL,(718) 784-4673,38-49 12TH STREET (L.I.C.),QN,11101,"TUE, THUR/WED",12-3PM/11AM-2PM,"38-49 12TH STREET (L.I.C.), QN, 11101",-73.93772061991493,40.62310665
85467.0,FPK,CHAZAQ,718-285-9132,141-47 72ND AVENUE (FLUSHING),QN,11367,TUE,2:30-5PM,"141-47 72ND AVENUE (FLUSHING), QN, 11367",-73.9882724128866,40.6742827
85157.0,FP,"CHRIST APOSTOLIC CHURCH OF AMERICA, INC",718-658-8981,108-02 SUTPHIN BLVD,QN,11435,SAT,9AM-1PM,"108-02 SUTPHIN BLVD, QN, 11435",-73.96169052457921,40.5818395
85332.0,FP,CHRIST CHURCH INTERNATIONAL JOSEPH'S HOUSE,718-276-2799,122-20 MERRILL STREET,QN,11434,"SAT (2,4)",10AM-12PM,"122-20 MERRILL STREET, QN, 11434",-73.88672095631946,40.633077
85350.0,FPM,CITY HARVEST - ASTORIA MOBILE MARKET,646-412-0725,7-1 ASTORIA BLVD,QN,11102,"THUR(3),SAT(1)",9:30-11:30AM,"7-1 ASTORIA BLVD, QN, 11102",-73.99660340521828,40.602380249999996
85354.0,FPM,CITY HARVEST MOBILE MARKET - QUEENSBRIDGE HOUSES,646-412-0740,10-25 41ST AVENUE,QN,11101,"TUE(2),SAT(4)",9:30-11:30AM,"10-25 41ST AVENUE, QN, 11101",-73.95583058335112,40.6544917
85313.0,FP,COMMUNITY ALLIANCE INITIATIVE,718-305-4888,60-85 MYRTLE AVENUE,QN,11385,FRI(1),10AM -12PM,"60-85 MYRTLE AVENUE, QN, 11385",-73.9129337130988,40.66811265
85726.0,FP,COMMUNITY CHURCH OF CHRIST FOOD PANTRY,718-523-2612,167-04 108TH AVENUE,QN,11433,WED,1-3PM,"167-04 108TH AVENUE, QN, 11433",,
80888.0,FP,CORONA SEVENTH DAY ADVENTIST CHURCH,(718) 429-7050,35-30 103RD STREET,QN,11368,SUN,12-2PM,"35-30 103RD STREET, QN, 11368",-73.9612725,40.6816269
80889.0,SK,CORONA SEVENTH DAY ADVENTIST CHURCH,718-651-4534,35-30 103RD STREET,QN,11368,MON,9-11AM,"35-30 103RD STREET, QN, 11368",,
80891.0,FP,CORPUS CHRISTI FOOD PANTRY,(718) 278-8114,31-30 61ST STREET,QN,11377,WED,10AM-12PM,"31-30 61ST STREET, QN, 11377",-73.92556300864504,40.671661900000004
83351.0,FP,DELIVERANCE TEMPLE CHURCH OF JESUS CHRIST,(718) 529-1993,134-10 ROCKAWAY BLVD SO. OZONE PARK,QN,11420,TUE,5:30-6:30PM,"134-10 ROCKAWAY BLVD SO. OZONE PARK, QN, 11420",-73.94663172924709,40.680620250000004
85444.0,FP,DIVINE FOOD PANTRY,516-415-1192,215-31 99TH AVENUE (QUEEN VILLAGE),QN,11429,"FRI (1,3)",5-7:30PM,"215-31 99TH AVENUE (QUEEN VILLAGE), QN, 11429",-73.9280045,40.6552933
80893.0,FP,ELMCOR YOUTH & ADULT ACTIVITIES #2,(718) 651-0096,33-16 108TH STREET,QN,11368,WED,9AM-4PM,"33-16 108TH STREET, QN, 11368",-73.90932338614505,40.678438
83879.0,FP,ELOHIM COMMUNITY DEVELOPMENT & OUTREACH INC,917-916-3066,"87-47 111TH STREET, RICHMOND HILLS",QN,11418,FRI,7-9AM,"87-47 111TH STREET, RICHMOND HILLS, QN, 11418",-73.87438189189189,40.68377497297298
81741.0,FPK,ESTHER GRUNBLATT-CENTRAL QUEENS Y,718-704-8160,67-09 108TH STREET,QN,11375,"M,W/TU,TH/SUN",9A-2P&3:30-6:30P/9A-2P/10A-1:30P,"67-09 108TH STREET, QN, 11375",-73.93750136190647,40.6195535
85483.0,FP,EVANGEL FOOD PANTRY,718-361-5454,39-21 CRESCENT STREET (LIC),QN,11101,TUE-FRI/SAT,9AM-3PM/9-12PM,"39-21 CRESCENT STREET (LIC), QN, 11101",,
84315.0,FP,EVANGELICAL CHURCH CHRIST IS THE LIGHT,718-592-2701,89-16 48TH AVENUE (ELMHURST),QN,11373,FRI,9-11AM,"89-16 48TH AVENUE (ELMHURST), QN, 11373",-73.92490986409821,40.65229465
85745.0,FP,FAITH ASSEMBLY COMMUNITY OUTREACH,718-849-5277,120-13 101ST AVENUE (SOUTH RICHMOND HILL),QN,11419,SAT (4),10AM-12PM,"120-13 101ST AVENUE (SOUTH RICHMOND HILL), QN, 11419",-73.96417835001398,40.633753049999996
83623.0,SK,FIRST BAPTIST CHURCH,(718) 446-0200,100-10 ASTORIA BLVD (EAST ELMHURST),QN,11369,WED,12-1:45PM,"100-10 ASTORIA BLVD (EAST ELMHURST), QN, 11369",-73.925766,40.6822205
85321.0,FP,FIRST BAPTIST CHURCH OF CORONA,718-446-0200,100-10 ASTORIA BLVD (EAST ELMHURST),QN,11369,SAT,12-3PM,"100-10 ASTORIA BLVD (EAST ELMHURST), QN, 11369",-73.92227963026414,40.6600459
81110.0,FP,"FIRST CHURCH OF GOD IN CHRIST, INC.",(718) 712-4831,187-10 BAISLEY BLVD,QN,11412,WED,12-3PM,"187-10 BAISLEY BLVD, QN, 11412",-73.9611443869833,40.65456055
81453.0,FP,FIRST PRESBYTERIAN CHURCH OF JAMAICA,(718) 526-4775,89-60 164TH STREET,QN,11432,"TUE(1,2,3,4)/SAT(4)",10AM-12PM/9-11AM,"89-60 164TH STREET, QN, 11432",-73.98376897645906,40.6690698
81450.0,SK,FIRST PRESBYTERIAN CHURCH OF JAMAICA,(718) 526-4775,89-60 164TH STREET,QN,11432,WED,5:30-6:30PM,"89-60 164TH STREET, QN, 11432",-73.98512300698849,40.577223950000004
84182.0,FP,FIRST PRESBYTERIAN RUSSELL SAGE MEMORIAL CHURCH OF FAR ROCKA,(A7Y18) 327-2440,896 CENTRAL AVENUE (FAR ROCKAWAY),QN,11691,SAT,9-10:30AM,"896 CENTRAL AVENUE (FAR ROCKAWAY), QN, 11691",-73.9096596270243,40.6945531
80904.0,FP,FIRST UNITED METHODIST CHURCH OF JAMAICA,(718) 739-2269,162-10 HIGHLAND AVENUE,QN,11432,MON/ THUR,8:30-9:30AM/ 6-7PM,"162-10 HIGHLAND AVENUE, QN, 11432",-73.96816824999999,40.693683050000004
85581.0,FP,FOOD SHARING WITH OUR NEIGHBORS PROGRAMS,718-939-8599,3824 149TH STREET (FLUSHING),QN,11354,THUR,10AM-12PM,"3824 149TH STREET (FLUSHING), QN, 11354",-74.00477238220319,40.65207345
87233.0,FP,FOREST HILLS SENIORS CENTER,929-349-9740,108-25 62ND DRIVE,QN,11375,THUR,8:30-10:30AM,"108-25 62ND DRIVE, QN, 11375",,
85607.0,FP,GOD BLESS YOU ALL INC (QUEENS),347-349-2720,9531 JAMAICA AVENUE - 1ST FL (WOODHAVEN),QN,11421,"MON,WED",11AM-3PM,"9531 JAMAICA AVENUE - 1ST FL (WOODHAVEN), QN, 11421",-73.98841463554845,40.576042
84471.0,FP,GOSPEL ASSEMBLY - QUEENS,718-454-0192,109-14 FARMERS BLVD,QN,11412,WED-SAT,10AM -12PM,"109-14 FARMERS BLVD, QN, 11412",-73.98841463554845,40.576042
80917.0,FP,HOLLIS AVENUE CONGREGATIONAL CHURCH,(718) 468-1498,"211-04 HOLLIS AVE., QUEENS VILLAGE",QN,11429,TUE,8-11AM,"211-04 HOLLIS AVE., QUEENS VILLAGE, QN, 11429",-73.93772061991493,40.62310665
85384.0,FP,HOLLIS COMMUNITY CHRISTIAN CENTER,347-626-7996,191-22 JAMAICA AVENUE,QN,11423,SAT,10AM-12PM,"191-22 JAMAICA AVENUE, QN, 11423",-73.9882724128866,40.6742827
80920.0,FP,HOLY CHILD JESUS FOOD PANTRY,718-847-1860,112-06 86TH AVENUE (RICHMOND HILL),QN,11418,"MON, THUR",10AM-12PM,"112-06 86TH AVENUE (RICHMOND HILL), QN, 11418",-73.96169052457921,40.5818395
82077.0,FP,"HOLY TEMPLE CHURCH, INC",718-276-2900,136-25 SPRINGFIELD BLVD,QN,11413,SAT,11AM-12PM,"136-25 SPRINGFIELD BLVD, QN, 11413",-73.88672095631946,40.633077
85129.0,FP,HOPE RESTORATION MINISTRIES,718-217-4799,101-01 SPRINGFIELD BLVD (QUEENS VILLAGE),QN,11429,SAT (LAST),2-4PM,"101-01 SPRINGFIELD BLVD (QUEENS VILLAGE), QN, 11429",-73.99660340521828,40.602380249999996
84960.0,FP,HOUR CHILDREN COMMUNITY OUTREACH,718-482-8226,36-49 11TH STREET (LIC),QN,11106,"MON,THUR/TUE",2-4PM/10:30AM-12:30PM,"36-49 11TH STREET (LIC), QN, 11106",-73.95583058335112,40.6544917
85457.0,FPH,ICNA FLUSHING FOOD PANTRY,929-329-7986,140-32 CHERRY AVENUE,QN,11355,WED,12-2PM,"140-32 CHERRY AVENUE, QN, 11355",-73.9129337130988,40.66811265
85167.0,FPH,ICNA RELIEF USA,718-658-7028,8791 144TH STREET,QN,11435,THUR,11AM-1PM,"8791 144TH STREET, QN, 11435",,
84174.0,FP,IGLESIA ALIANZA MISIONERA EBENEZER,(718) 729-1944,43-02 38TH STREET (L.I.C.),QN,11101,SAT,8AM-1PM,"43-02 38TH STREET (L.I.C.), QN, 11101",-73.9612725,40.6816269
85604.0,FP,IGLESIA CRISTIANA EVANGELICA,347-938-9368,3435 96TH STREET (CORONA),QN,11368,SAT,11AM-12PM,"3435 96TH STREET (CORONA), QN, 11368",,
84762.0,FP,"IN THE BEGINNING OUTREACH, INC",516-303-5202,189-13 LIBERTY AVENUE (ST. ALBANS),QN,11412,WED,12:30-2PM,"189-13 LIBERTY AVENUE (ST. ALBANS), QN, 11412",-73.92556300864504,40.671661900000004
82743.0,FP,J.U.S.T.I.C.E. ORGANIZATION/JESUS IS JUSTICE MISSION INC.,718-772-7951,223 BEACH 28TH STREET (FAR ROCKAWAY),QN,11691,WED,12-2PM,"223 BEACH 28TH STREET (FAR ROCKAWAY), QN, 11691",-73.94663172924709,40.680620250000004
85122.0,FP,JAMAICA HISPANIC SEVENTH DAY ADVENTIST CHURCH,718-736-5291,88-28 161 STREET,QN,11432,SUN,8-9AM,"88-28 161 STREET, QN, 11432",-73.9280045,40.6552933
85264.0,FP,JAMAICA QUEENS WESLEYAN CHURCH PANTRY,718-712-0335,134-49 228TH STREET (LAURELTON),QN,11413,SAT,12-1:30PM,"134-49 228TH STREET (LAURELTON), QN, 11413",-73.90932338614505,40.678438
83296.0,FP,JAMAICA SEVENTH DAY ADVENTIST CHURCH,(718) 658-9784,88-28 163 STREET,QN,11432,SUN,9:30-11:30AM,"88-28 163 STREET, QN, 11432",-73.87438189189189,40.68377497297298
85323.0,FP,JESUS IS THE ANSWER - J.I.T.A. COMMUNITY OUTREACH,718-908-6303,205-11 JAMAICA AVENUE,QN,11423,SAT,1-3PM,"205-11 JAMAICA AVENUE, QN, 11423",-73.93750136190647,40.6195535
80903.0,FPK,JEWISH COMMUNITY COUNCIL OF THE ROCKAWAY PENINSULA,(718) 327-6060,1525 CENTRAL AVE,QN,11691,"TUE,THUR",9:30AM - 1:30PM,"1525 CENTRAL AVE, QN, 11691",,
84205.0,FPK,KEHILAT SEPHARDIM OF AHAVAT ACHIM,718-591-9574,150-62 78TH ROAD (FLUSHING),QN,11367,"MON,WED/TUE,THUR",11AM-1PM/10AM-1PM,"150-62 78TH ROAD (FLUSHING), QN, 11367",-73.92490986409821,40.65229465
83412.0,FP,LEBANON SEVENTH DAY ADVENTIST CHURCH,718-525-4630,131-72 223RD STREET,QN,11413,THUR,5-7PM,"131-72 223RD STREET, QN, 11413",-73.96417835001398,40.633753049999996
82104.0,FP,LEVITICUS CHURCH,(718) 322-1095,114-12 VAN WYCK EXPRESSWAY,QN,11420,WED/SAT,1-2PM/12-1PM,"114-12 VAN WYCK EXPRESSWAY, QN, 11420",-73.925766,40.6822205
83999.0,FP,LINDEN SEVENTH DAY ADVENTIST CHURCH COMMUNITY SERVICES,718-527-4072,228-20 137TH AVENUE,QN,11413,SUN,10AM-12PM,"228-20 137TH AVENUE, QN, 11413",-73.92227963026414,40.6600459
85735.0,FP,LOVE WINS FOOD PANTRY - MERCADITO SOLIDARIO,347-735-6989,3763 83RD STREET - SUITE #1B (JACKSON HEIGHTS),QN,11372,FRI (4TH),1-5PM,"3763 83RD STREET - SUITE #1B (JACKSON HEIGHTS), QN, 11372",-73.9611443869833,40.65456055
82075.0,FP,MACEDONIA AME CHURCH,(718) 353-5870,106-16 GUY R. BREWER BLVD,QN,11433,MON/TUE,7AM-3PM/7AM-1PM,"106-16 GUY R. BREWER BLVD, QN, 11433",-73.98376897645906,40.6690698
83457.0,SK,MACEDONIA AME CHURCH,(718) 353-5870,106-16 GUY R. BREWER BLVD,QN,11433,TUE,10AM-12PM,"106-16 GUY R. BREWER BLVD, QN, 11433",-73.98512300698849,40.577223950000004
85551.0,FP,MAJORITY COMMUNITY OUTREACH,718-528-6690,115-21 FARMERS BLVD,QN,11412,THUR,9-11AM,"115-21 FARMERS BLVD, QN, 11412",-73.9096596270243,40.6945531
85425.0,FP,MAKE THE ROAD NEW YORK,718-565-8500,92-10 ROOSEVELT AVENUE,QN,11372,WED,8-10AM,"92-10 ROOSEVELT AVENUE, QN, 11372",-73.96816824999999,40.693683050000004
81648.0,FP,MARANATHA FRENCH SEVENTH DAY ADVENTIST CHURCH,718-297-8797,173-04 LINDEN BLVD,QN,11434,SUN,10AM-1PM,"173-04 LINDEN BLVD, QN, 11434",,
85214.0,FPK,MASBIA OF QUEENS,718-534-7321,105-47 64TH ROAD,QN,11375,M-THUR/FR/SUN,11A-7P/10A-2P/3-7P,"105-47 64TH ROAD, QN, 11375",-73.98841463554845,40.576042
85190.0,SKK,MASBIA OF QUEENS,718-534-7321,105-47 64TH ROAD,QN,11375,SUN - THUR,3-7PM,"105-47 64TH ROAD, QN, 11375",-73.98841463554845,40.576042
85759.0,FPH,MASJID OMAR ABDEL AZIZ,718-541-8485,8829 161ST STREET,QN,11432,WED (3RD),3-5PM,"8829 161ST STREET, QN, 11432",-73.93772061991493,40.62310665
85784.0,FP,MINISTERIO LA LUZ DE LA ESPERANZA PARA LAS NACIONES DE JESUCRIST,631-336-0572,79-01 BROADWAY  (ELMHURST),QN,11373,THUR,5-7PM,"79-01 BROADWAY  (ELMHURST), QN, 11373",-73.9882724128866,40.6742827
85255.0,FP,MINISTRY TOOLS INC,718-529-0005,170-20 140TH AVE,QN,11434,FRI,4-6PM,"170-20 140TH AVE, QN, 11434",-73.96169052457921,40.5818395
85288.0,FP,MORE THAN CONQUERORS GLOBAL MINISTRIES INC,718-528-3334,153-56 ROCKAWAY BLVD,QN,11434,SAT,2-4PM,"153-56 ROCKAWAY BLVD, QN, 11434",-73.88672095631946,40.633077
85538.0,FP,MORIAH CITY COMMUNITY FOOD PANTRY,718-276-1908,206-14 LINDEN BLVD (CAMBRIA HEIGHTS),QN,11411,WED,3-5PM,"206-14 LINDEN BLVD (CAMBRIA HEIGHTS), QN, 11411",-73.99660340521828,40.602380249999996
83270.0,FP,MORRIS BROWN HELPING HAND FOOD PROGRAM,(718) 322-7596,145-03 ROCKAWAY BLVD (SO. OZONE PARK),QN,11436,WED,10AM-12PM,"145-03 ROCKAWAY BLVD (SO. OZONE PARK), QN, 11436",-73.95583058335112,40.6544917
85733.0,FP,MOUNT MORIAH SEVENTH DAY ADVENTIST CHURCH FP,347-217-4988,1834 DECATUR STREET (RIDGEWOOD),QN,11385,"SAT (1,3)",8:30-9:30AM,"1834 DECATUR STREET (RIDGEWOOD), QN, 11385",-73.9129337130988,40.66811265
85221.0,FP,MOUNT SINAI SEVENTH DAY ADVENTIST CHURCH,718-465-1784,217-10 93RD AVENUE,QN,11428,WED,5-7PM,"217-10 93RD AVENUE, QN, 11428",,
80936.0,FP,MT. OLIVET GOSPEL CHURCH,(718) 478-0780,"33-27 97TH STREET, CORONA",QN,11368,WED,5:30-6:30PM,"33-27 97TH STREET, CORONA, QN, 11368",-73.9612725,40.6816269
85717.0,FPH,MUNA SOCIAL SERVICE BAITUN NOOR MASJID,212-920-6202,88-19 LIBERTY AVENUE (OZONE PARK),QN,11417,"FRI(2,4)",4-5PM,"88-19 LIBERTY AVENUE (OZONE PARK), QN, 11417",,
85712.0,FPH,MUNA SOCIAL SERVICE MASJID AR-RAYYAN,212-920-6202,196-43 FOOTHILL AVENUE (HOLLIS),QN,11423,"THUR(1,3)",5-6PM,"196-43 FOOTHILL AVENUE (HOLLIS), QN, 11423",-73.92556300864504,40.671661900000004
85710.0,FPH,MUNA SOCIAL SERVICE SOUTH JAMAICA,212-920-6202,164-38 108TH AVENUE,QN,11453,"TUE (1,3)",4-5PM,"164-38 108TH AVENUE, QN, 11453",-73.94663172924709,40.680620250000004
85782.0,FP,MUNA SOCIAL SERVICES - JACKSON HEIGHTS COMMUNITY FOOD BANK,212-920-6202,35-35 71ST STREET (JACKSON HEIGHTS),QN,11372,"THUR (1,3)",2:30-3:30PM,"35-35 71ST STREET (JACKSON HEIGHTS), QN, 11372",-73.9280045,40.6552933
84887.0,FP,NATIONAL SORORITY OF PHI DELTA KAPPA,718-723-1119,117-08 MERRICK BLVD,QN,11434,THUR,11AM-1PM,"117-08 MERRICK BLVD, QN, 11434",-73.90932338614505,40.678438
85774.0,FP,NEW  BEGINNINGS FOOD PANTRY,NONE PROVIDE,182-10 LIBERTY AVENUE,QN,11434,TUE (2ND),10-11:30AM,"182-10 LIBERTY AVENUE, QN, 11434",-73.87438189189189,40.68377497297298
81146.0,FP,NORTHEAST CONFERENCE COMMUNITY CENTER SDA,347-527-2444,99-13 NORTHERN BLVD,QN,11368,TUE(SR ONLY)/WED,11AM-1PM/3-6PM,"99-13 NORTHERN BLVD, QN, 11368",-73.93750136190647,40.6195535
81475.0,FP,ONE WAY CHURCH OF CHRIST,(718) 525-4260,216-11 MERRICK BLVD.,QN,11413,SAT,10AM-1PM,"216-11 MERRICK BLVD., QN, 11413",,
