ID,TYPE,PROGRAM,ORG PHONE,DAYS,HOURS,LONGITUDE,LATITUDE,FULL ADDRESS,BOROUGH,ZICODE,mon,tue,wed,thur,fri,sat,sun,weeks_open,week_1,week_2,week_3,week_4,week_5
83555,SK,ISAIAH'S TEMPLE OF MT. HOPE,(718) 277-4038,"TUE,THUR",2-4PM,-73.9634434928214,40.5766231,"Ocean View Jewish Center, 3100, Brighton 4th Street, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83561,SK,THE SALVATION ARMY QUEENS TEMPLE CORP,(718) 335-3693,THUR,10-11AM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83567,FP,"THE HARDING FORD VISION, INC",347-661-7382,WED/SAT,10AM-12PM/2-4PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,true,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
83582,SK,NEWMAN MEMORIAL UNITED CHURCH COMMUNITY DEVELOPMENT CORP.,718-622-7955,SAT,10AM-2PM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
83583,FP,ISAIAH'S TEMPLE OF MT. HOPE,(718) 277-4038,THUR,2-4PM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83608,FP,THE CITY OF GRACE INC,(718) 693-7074,TUE,11AM-1PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83616,FP,FAMILY LIFE DEVELOPMENT CENTER,(718) 636-4938,MON,4-6PM,-73.95426,40.67288,"1469, Bedford Avenue, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,true,false,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83619,FPK,BENSONHURST COUNCIL OF JEWISH ORGANIZATIONS,(718) 333-1834,TUE,10AM-4PM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83623,SK,FIRST BAPTIST CHURCH,(718) 446-0200,WED,12-1:45PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83628,FP,ST. RAPHAEL CHURCH FOOD PANTRY,(718) 729-8957,THUR/SAT,10:3A-12P/1:3-3P,-73.9129337130988,40.66811265,"521, Thomas S. Boyland Street, Brownsville, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,false,true,false,true,false,"1,2,3,4,5",true,true,true,true,true
83629,FP,AGAPE CHRISTIAN CENTER,718-635-0674,SAT,10-11:30AM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
83656,FP,OUR LADY OF GOOD COUNSEL CHURCH (STATEN ISLAND),718-447-1503,SAT,9:30-11AM,-73.9466317292471,40.68062025,"Church of God in Jesus Christ, 956, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
83678,FP,MOUNT PISGAH BAPTIST CHURCH,914-882-7383,"SAT(2,3)",9:30AM-11:30AM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,false,false,false,true,false,"2,3",false,true,true,false,false
83697,FP,BETHANY PANTRY,917-533-1679,SAT,9-10AM,-73.96816825,40.69368305,"138, Waverly Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States",Brooklyn,11205,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
83699,FP,MT. OLIVET BAPTIST CHURCH COMMUNITY MEAL PROGRAM,(212) 864-1155,"TUE,WED",10:30-11:30AM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,false,true,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83811,FP,MAKE THE ROAD NEW YORK,(718) 418-7690,FRI,8-11AM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
83820,FP,YMCA COMMUNITY MARKET-NORTH BROOKLYN YMCA,212-912-2230,"TUE(1,3)",12-5PM,-73.9634434928214,40.5766231,"Ocean View Jewish Center, 3100, Brighton 4th Street, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,true,false,false,false,false,false,"1,3",true,false,true,false,false
83879,FP,ELOHIM COMMUNITY DEVELOPMENT & OUTREACH INC,917-916-3066,FRI,7-9AM,-73.8743818918919,40.683774972973,"203, Euclid Avenue, Brooklyn, Kings County, City of New York, New York, 11208, United States",Brooklyn,11208,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
83883,FP,CCCS - KENNEDY CENTER FOOD PANTRY,212-862-6401,WED,10AM-1PM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83895,SK,CHURCH OF GOD PROPHECY,718-649-5533,"TUE (2,4)",3:30-6PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,true,false,false,false,false,false,"2,4",false,true,false,true,false
83907,FP,GLOVER MEMORIAL BREAD OF LIFE FOOD PANTRY,929-453-9611,WED,12-2PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83913,SK,OPIN (OTHER PEOPLE IN NEED),718-421-0148,WED,5-7PM,-73.91847,40.6699,"1768, Saint Johns Place, Brownsville, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83923,FP,MACEDONIA CH. ASSEMBLY OF GOD-BREAD OF LIFE FOOD PANTRY,(212) 410-3412,FRI,9-10:30AM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
83936,FP,LAS MARAVILLAS DEL EXODO,347-691-8340,WED,9-11AM,-73.9882724128866,40.6742827,"Al-Madinah School, 383, 3rd Avenue, Gowanus, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83941,SK,HOPE CENTER DEVELOPMENT CORPORATION,(718) 385-1043,"SAT(1,2,3,4)",11AM-1:30PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,false,false,true,false,"1,2,3,4",true,true,true,true,false
83999,FP,LINDEN SEVENTH DAY ADVENTIST CHURCH COMMUNITY SERVICES,718-527-4072,SUN,10AM-12PM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
84002,FP,CHURCH OF GOD INC.,(718) 493-3031,SAT,12-1PM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84034,SK,ST. ANN'S CORNER OF HARM REDUCTION,718-585-5544,M-F,9AM-11PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
84086,FPHA,MOMENTUM PROJECT @ CHURCH OF THE GOD OF PROPHECY,718-292-7718,TUE,11AM-1PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84087,FP,HOPE CENTER DEVELOPMENT CORPORATION,(718) 385-1043,"SAT(1,2,3,4)",11AM-1:30PM,-73.91852,40.6571,"414, East 95th Street, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,false,false,false,true,false,"1,2,3,4",true,true,true,true,false
84088,SK,BETH HARK CHRISTIAN COUNSELING CENTER,(212) 860-1523,"WED,THUR",12-2PM,-73.964178350014,40.63375305,"1323, Foster Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",Brooklyn,11230,false,false,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84103,FP,INTERNATIONAL PENTECOSTAL CITY MISSION,(718) 342-9005,SAT,11AM-1PM,-73.96816825,40.69368305,"138, Waverly Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States",Brooklyn,11205,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84105,FP,SAINT TERESA CHURCH - SAINT VINCENT DePAUL SOCIETY,(718) 784-2123,TUE,4-5:30PM,-73.96816825,40.69368305,"138, Waverly Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States",Brooklyn,11205,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84129,FP,VINEYARD INTERNATIONAL CHRISTIAN MINISTRIES,718-538-9211,SAT,10AM-12PM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84137,FP,EAST NEW YORK WESLEYAN CHURCH/NEW HOPE FAMILY WORSHIP CENTE,718-342-1305,SAT,11AM - 1PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84140,FP,BLANCHE MEMORIAL CHURCH,(718) 658-2458,TUE,9-10AM,-73.79701,40.69022,"109-74, Sutphin Boulevard, Cedar Manor, Queens, Queens County, City of New York, New York, 11435, United States",Queens,11435,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84142,FP,ST. ALBANS BAPTIST CHURCH,718-723-8005,"SAT (1,3)",10AM-12PM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,false,false,false,false,true,false,"1,3",true,false,true,false,false
84148,FP,CHURCH OF GOD PROPHECY,718-649-5533,"TUE (2,4)",3:30-6PM,-73.89522,40.65895,"71, Malta Street, New Lots, Brooklyn, Kings County, City of New York, New York, 11207, United States",Brooklyn,11207,false,true,false,false,false,false,false,"2,4",false,true,false,true,false
84151,FP,GETHSEMANE SEVENTH DAY ADVENTIST CHURCH,718-467-4181,SUN/WED,12-1PM/5-6PM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,false,true,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
84157,FP,HARLEM DOWLING WEST SIDE CENTER/SPECIALIZED SERVICES,212-749-3656,FRI,12-2PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
84174,FP,IGLESIA ALIANZA MISIONERA EBENEZER,(718) 729-1944,SAT,8AM-1PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84177,SK,"MANNA OF LIFE MINISTRIES, INC",347-577-5788,SAT,9AM-1PM,-73.90472,40.82742,"1101, Boston Road, Morrisania, Bronx County, The Bronx, City of New York, New York, 10456, United States",The Bronx,10456,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84182,FP,FIRST PRESBYTERIAN RUSSELL SAGE MEMORIAL CHURCH OF FAR ROCKA,(A7Y18) 327-2440,SAT,9-10:30AM,-73.9096596270243,40.6945531,"Celestial Church of Christ, 1380, Jefferson Avenue, Brooklyn, Kings County, City of New York, New York, 11237, United States",Brooklyn,11237,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84189,FP,COMMUNITY SERVICES HOUSING DEVELOPMENT CORP.,646-794-5961,THUR,10AM-12PM,-73.91998,40.66902,"547, Howard Avenue, Brownsville, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84193,FP,CABRINI IMMIGRANT SERVICES OF NEW YORK CITY INC,(212) 791-4590,SAT,7:30-9AM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84205,FPK,KEHILAT SEPHARDIM OF AHAVAT ACHIM,718-591-9574,"MON,WED/TUE,THUR",11AM-1PM/10AM-1PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,true,true,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84206,FPK,SEPHARDIC BIKUR HOLIM FOOD PANTRY,718-787-1100,"M,TU,W,TH/FRI/TU,TH",9A-12:30P/9-11A/2-3:30P,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
84221,FP,CHRISTIAN CULTURAL CENTER,718-306-1021,THUR,9AM-3PM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84228,FP,HEAVENLY VISION CHRISTIAN CENTER,(718) 220-8124,TUE,9-10:30AM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84230,FP,ST. GEORGE'S EPISCOPAL CHURCH FOOD PANTRY,718-789-6036,FRI,10AM-3PM,-73.94742,40.68635,"Saint George's Episcopal Church, 800, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
84245,FP,FRIENDLY HANDS MINISTRY INC,646-370-3978,WED/THUR,10AM-12PM/10AM-12PM,-73.9375013619065,40.6195535,"3846, Flatlands Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11234, United States",Brooklyn,11234,false,false,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84258,FP,RIVER FUND,718-442-1125,"WED,SAT",9-11:30AM,-73.9096596270243,40.6945531,"Celestial Church of Christ, 1380, Jefferson Avenue, Brooklyn, Kings County, City of New York, New York, 11237, United States",Brooklyn,11237,false,false,true,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84268,FP,NEW COVENANT COMMUNITY DEVELOPMENT CORP,718-328-6072,TUE/THUR,2-4PM/10AM-1PM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84309,SK,THE DOOR'S FOOD & NUTRITION PROGRAM,212-941-9090,MON-FRI,4:30-5:30PM,-74.00515,40.7243,"550, Broome Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Manhattan,10013,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
84315,FP,EVANGELICAL CHURCH CHRIST IS THE LIGHT,718-592-2701,FRI,9-11AM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
84319,FP,"MANNA OF LIFE MINISTRIES, INC",347-577-5788,"WED,THUR,SAT",8AM-12PM,-73.9375013619065,40.6195535,"3846, Flatlands Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11234, United States",Brooklyn,11234,false,false,true,true,false,true,false,"1,2,3,4,5",true,true,true,true,true
84328,FP,GRAND CENTRAL NEIGHBORHOOD SOCIAL SERVICES CORPORATION,212-883-0680,WED(2),2-3:30PM,-73.964178350014,40.63375305,"1323, Foster Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",Brooklyn,11230,false,false,true,false,false,false,false,2,false,true,false,false,false
84349,FP,"WORLDWIDE MISSIONARY MOVEMENT/CENTRO EVANGELISTICO MMM, INC",212-567-5620,SAT,10AM-1PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84354,FP,THURSTON MEMORIAL OUTREACH MINISTRIES,(718) 452-3646,FRI,2-4:30PM,-73.91483,40.6876,"1242, Bushwick Avenue, Brooklyn, Kings County, City of New York, New York, 11221, United States",Brooklyn,11221,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
84438,FP,WHEDCO - FOOD PANTRY,718-839-1100,WED,9:30-10:30AM,-73.9129337130988,40.66811265,"521, Thomas S. Boyland Street, Brownsville, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84451,FP,FOOD BANK FOR NEW YORK CITY,212-566-7855,"TUE,W/THUR/SAT (1)",9:30A-3:30P/12-6PM/11AM-2PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,true,true,true,false,true,false,1,true,false,false,false,false
84471,FP,GOSPEL ASSEMBLY - QUEENS,718-454-0192,WED-SAT,10AM -12PM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,true,true,true,true,false,"1,2,3,4,5",true,true,true,true,true
84504,FP,BVM/ST. MARY'S CHURCH WINFIELD,718-672-4848,THUR,9:30AM-12PM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84540,FP,THE URBAN OUTREACH CENTER OF NYC,(212) 288-6743,TUE,5:30-6:30PM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84664,SK,ACTS COMMUNITY DEVELOPMENT CORPORATION,718-415-1170,WED/FRI,6-7:15PM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
84759,FP,BROOKLYN RESCUE MISSION URBAN HARVEST CENTER INC,917-426-3001,"TUE,WED",10-11:30AM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,true,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84761,FP,THE CHURCH OF ST. MARK,(718) 756-6607,"FRI(1,2,3,4)",11:30AM-1:30PM,-73.94467,40.66858,"1372, Union Street, Eastern Parkway, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,false,false,true,false,false,"1,2,3,4",true,true,true,true,false
84762,FP,"IN THE BEGINNING OUTREACH, INC",516-303-5202,WED,12:30-2PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84770,FP,COMMUNITY HEALTH ACTION OF STATEN ISLAND,718-808-1477,"M,TU,W,F",2:30-4:30PM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,true,true,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
84884,FPHA,AIDS CENTER OF QUEENS COUNTY,718-472-9400,TUE,10AM-12PM,-73.964178350014,40.63375305,"1323, Foster Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",Brooklyn,11230,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
84887,FP,NATIONAL SORORITY OF PHI DELTA KAPPA,718-723-1119,THUR,11AM-1PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84936,FP,CALVARY'S MISSION,(718) 849-0311,SAT,9-10AM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
84948,FP,ACTS COMMUNITY DEVELOPMENT CORPORATION,(718) 415-1170,TUE/THUR,6-7:15M/11AM-2:15PM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84953,FP,MORRISANIA REVITALIZATION CORP INC,718-589-7858,"MON,WED,FRI",9AM-1PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,true,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
84960,FP,HOUR CHILDREN COMMUNITY OUTREACH,718-482-8226,"MON,THUR/TUE",2-4PM/10:30AM-12:30PM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,true,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
84982,FPK,BNAI RAPHAEL CHESED ORGANIZATION INC,718-951-2302,"M,TUE,W/THU/F,SUN",10A-3:3P/10A-5P/APPT ONLY,-73.9375013619065,40.6195535,"3846, Flatlands Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11234, United States",Brooklyn,11234,true,true,true,true,true,false,true,"1,2,3,4,5",true,true,true,true,true
85003,FP,EMANUEL PENTECOSTAL FAITH CHURCH,718-842-4092,WED,4-6PM,-73.9096596270243,40.6945531,"Celestial Church of Christ, 1380, Jefferson Avenue, Brooklyn, Kings County, City of New York, New York, 11237, United States",Brooklyn,11237,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
85011,SK,WOODYCREST UNITED METHODIST CHURCH,718-538-7500,WED,12-1:30PM,-73.92662,40.83521,"Woodycrest Methodist Episcopal Church, 89, West 166th Street, High Bridge, Bronx County, The Bronx, City of New York, New York, 10452, United States",The Bronx,10452,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
85022,FPV,TAURUS ASSOCIATES INC.,718-526-2177,WED,3-5PM,-73.73402,40.67201,"240-16, 135th Avenue, Queens, Queens County, City of New York, New York, 11422, United States",Queens,11422,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
85027,FP,WORD OF LIFE CHRISTIAN FELLOWSHIP,718-861-5678,THUR/SAT,11AM-2PM/11AM-4PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,false,true,false,true,false,"1,2,3,4,5",true,true,true,true,true
85031,FP,"WORLD RESTORATION CENTER, INC",718-971-1764,SAT,12-2PM,-73.90967,40.82577,"480, East 164th Street, Melrose, Bronx County, The Bronx, City of New York, New York, 10456, United States",The Bronx,10456,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
85056,FPH,THE COMMUNITY FOOD PANTRY,718-960-2262,TUE/THUR/1ST SAT,10AM-1PM/12-3PM/10AM-12PM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
85083,FP,GREENPOINT REFORMED CHURCH FOOD PANTRY,517-643-2998,THUR,4-7PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
85085,FP,ST. MARK AME CHURCH/THE VOICE OF HAGAR,718-205-0506,"TUE (1,2,3,4)",12-2:45PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,true,false,false,false,false,false,"1,2,3,4",true,true,true,true,false
